exec,format,format_,niter,x,nprocs,nruns,exec-time,insp-time,size,bs,matrix,speedup
cg_par,csb-b64,csb,500,0,24,9,0.087262,0.955937,13497778,64,mac_econ_fwd500,
cg_par,csb-b128,csb,500,0,24,9,0.077511,1.178422,13089634,128,mac_econ_fwd500,
cg_par,csb-b256,csb,500,0,24,9,0.080693,1.246169,12869722,256,mac_econ_fwd500,
cg_par,eigen,eigen,500,1.16E+15,28,9,0.6816,0.039488,16106672,1,mac_econ_fwd500,1
cg_par,coo,coo,500,0,28,9,0.168041,0,20374224,1,mac_econ_fwd500,4.056152963
cg_par,csr,csr,500,0,28,9,0.054507,0.002082,16106672,1,mac_econ_fwd500,12.5048159
cg_par,dsr,dsr,500,0,28,9,0.072562,0.002615,16932672,1,mac_econ_fwd500,9.39334638
cg_par,ell,ell,500,0,28,9,0.941474,0.054248,111510004,1,mac_econ_fwd500,0.723971135
cg_par,csb-b64,csb,500,0,28,9,0.082647,0.956709,13497778,64,mac_econ_fwd500,8.247123308
cg_par,csb-b128,csb,500,0,28,9,0.078138,1.17473,13089634,128,mac_econ_fwd500,8.723028488
cg_par,csb-b256,csb,500,0,28,9,0.075055,1.241145,12869722,256,mac_econ_fwd500,9.08134035
cg_par,eigen,eigen,500,-9.10E+15,1,9,2.720675,0.07053,27306004,1,mc2depi,
cg_par,coo,coo,500,0,1,9,2.335567,0,33603600,1,mc2depi,
cg_par,csr,csr,500,0,1,9,1.842493,0.003993,27306004,1,mc2depi,
cg_par,dsr,dsr,500,0,1,9,2.17991,0.006252,29409304,1,mc2depi,
cg_par,ell,ell,500,0,1,9,2.692651,0.010877,31549504,1,mc2depi,
cg_par,csb-b64,csb,500,0,1,9,2.148577,1.337435,21492670,64,mc2depi,
cg_par,csb-b128,csb,500,0,1,9,2.112239,0.94394,21244702,128,mc2depi,
cg_par,csb-b256,csb,500,0,1,9,2.112208,1.073233,21117766,256,mc2depi,
cg_par,eigen,eigen,500,-9.10E+15,2,9,2.214331,0.070727,27306004,1,mc2depi,
cg_par,coo,coo,500,0,2,9,1.131112,0,33603600,1,mc2depi,
cg_par,csr,csr,500,0,2,9,0.853419,0.003933,27306004,1,mc2depi,
cg_par,dsr,dsr,500,0,2,9,0.967842,0.006081,29409304,1,mc2depi,
cg_par,ell,ell,500,0,2,9,1.994871,0.011237,31549504,1,mc2depi,
cg_par,csb-b64,csb,500,0,2,9,1.013011,1.347728,21492670,64,mc2depi,
cg_par,csb-b128,csb,500,0,2,9,1.006691,0.952064,21244702,128,mc2depi,
cg_par,csb-b256,csb,500,0,2,9,1.003993,1.080042,21117766,256,mc2depi,
cg_par,eigen,eigen,500,-9.10E+15,4,9,1.968376,0.070024,27306004,1,mc2depi,
cg_par,coo,coo,500,0,4,9,0.686562,0,33603600,1,mc2depi,
cg_par,csr,csr,500,0,4,9,0.438058,0.004031,27306004,1,mc2depi,
cg_par,dsr,dsr,500,0,4,9,0.497974,0.006246,29409304,1,mc2depi,
cg_par,ell,ell,500,0,4,9,1.260115,0.010949,31549504,1,mc2depi,
cg_par,csb-b64,csb,500,0,4,9,0.533634,1.345912,21492670,64,mc2depi,
cg_par,csb-b128,csb,500,0,4,9,0.525288,0.950388,21244702,128,mc2depi,
cg_par,csb-b256,csb,500,0,4,9,0.537735,1.081267,21117766,256,mc2depi,
cg_par,eigen,eigen,500,-9.10E+15,8,9,1.88098,0.070854,27306004,1,mc2depi,
cg_par,coo,coo,500,0,8,9,0.48519,0,33603600,1,mc2depi,
cg_par,csr,csr,500,0,8,9,0.247546,0.004003,27306004,1,mc2depi,
cg_par,dsr,dsr,500,0,8,9,0.281436,0.006275,29409304,1,mc2depi,
cg_par,ell,ell,500,0,8,9,0.800764,0.010512,31549504,1,mc2depi,
cg_par,csb-b64,csb,500,0,8,9,0.307416,1.335984,21492670,64,mc2depi,
cg_par,csb-b128,csb,500,0,8,9,0.303735,0.945981,21244702,128,mc2depi,
cg_par,csb-b256,csb,500,0,8,9,0.332761,1.073295,21117766,256,mc2depi,
cg_par,eigen,eigen,500,-9.10E+15,16,9,1.804782,0.07046,27306004,1,mc2depi,
cg_par,coo,coo,500,0,16,9,0.396832,0,33603600,1,mc2depi,
cg_par,csr,csr,500,0,16,9,0.134239,0.004018,27306004,1,mc2depi,
cg_par,dsr,dsr,500,0,16,9,0.152735,0.006236,29409304,1,mc2depi,
cg_par,ell,ell,500,0,16,9,0.761985,0.010494,31549504,1,mc2depi,
cg_par,csb-b64,csb,500,0,16,9,0.170041,1.335943,21492670,64,mc2depi,
cg_par,csb-b128,csb,500,0,16,9,0.173639,0.946268,21244702,128,mc2depi,
cg_par,csb-b256,csb,500,0,16,9,0.202306,1.075939,21117766,256,mc2depi,
cg_par,eigen,eigen,500,-9.10E+15,24,9,1.866146,0.070877,27306004,1,mc2depi,
cg_par,coo,coo,500,0,24,9,0.334866,0,33603600,1,mc2depi,
cg_par,csr,csr,500,0,24,9,0.095888,0.003994,27306004,1,mc2depi,
cg_par,dsr,dsr,500,0,24,9,0.111483,0.006338,29409304,1,mc2depi,
cg_par,ell,ell,500,0,24,9,0.799855,0.010529,31549504,1,mc2depi,
cg_par,csb-b64,csb,500,0,24,9,0.127335,1.344888,21492670,64,mc2depi,
cg_par,csb-b128,csb,500,0,24,9,0.135687,0.949691,21244702,128,mc2depi,
cg_par,csb-b256,csb,500,0,24,9,0.17547,1.07937,21117766,256,mc2depi,
cg_par,eigen,eigen,500,-9.10E+15,28,9,1.84602,0.070204,27306004,1,mc2depi,1
cg_par,coo,coo,500,0,28,9,0.326814,0,33603600,1,mc2depi,5.648534029
cg_par,csr,csr,500,0,28,9,0.088492,0.003997,27306004,1,mc2depi,6.953622926
cg_par,dsr,dsr,500,0,28,9,0.101367,0.006287,29409304,1,mc2depi,6.070417394
cg_par,ell,ell,500,0,28,9,0.80685,0.010492,31549504,1,mc2depi,0.762644853
cg_par,csb-b64,csb,500,0,28,9,0.125651,1.339296,21492670,64,mc2depi,4.897215303
cg_par,csb-b128,csb,500,0,28,9,0.129854,0.944345,21244702,128,mc2depi,4.738706547
cg_par,csb-b256,csb,500,0,28,9,0.155961,1.074512,21117766,256,mc2depi,3.945473548
cg_par,eigen,eigen,500,-0.273102,1,9,1.003068,0.062887,26432764,1,pdb1HYS,
cg_par,coo,coo,500,0,1,9,2.594828,0,35049456,1,pdb1HYS,
cg_par,csr,csr,500,0,1,9,0.953616,0.003545,26432764,1,pdb1HYS,
cg_par,dsr,dsr,500,0,1,9,0.971227,0.003124,26578432,1,pdb1HYS,
cg_par,ell,ell,500,0,1,9,4.927958,0.056804,80845744,1,pdb1HYS,
cg_par,csb-b64,csb,500,0,1,9,1.991942,0.092688,21959338,64,pdb1HYS,
cg_par,csb-b128,csb,500,0,1,9,2.114234,0.113594,21929854,128,pdb1HYS,
cg_par,csb-b256,csb,500,0,1,9,2.195229,0.133551,21917302,256,pdb1HYS,
cg_par,eigen,eigen,500,-0.273102,2,9,0.597781,0.063215,26432764,1,pdb1HYS,
cg_par,coo,coo,500,0,2,9,1.318449,0,35049456,1,pdb1HYS,
cg_par,csr,csr,500,0,2,9,0.511352,0.003561,26432764,1,pdb1HYS,
cg_par,dsr,dsr,500,0,2,9,0.520389,0.003146,26578432,1,pdb1HYS,
cg_par,ell,ell,500,0,2,9,2.974944,0.057429,80845744,1,pdb1HYS,
cg_par,csb-b64,csb,500,0,2,9,1.039824,0.092335,21959338,64,pdb1HYS,
cg_par,csb-b128,csb,500,0,2,9,1.11844,0.113379,21929854,128,pdb1HYS,
cg_par,csb-b256,csb,500,0,2,9,1.192251,0.133813,21917302,256,pdb1HYS,
cg_par,eigen,eigen,500,-0.273102,4,9,0.360246,0.063196,26432764,1,pdb1HYS,
cg_par,coo,coo,500,0,4,9,0.68348,0,35049456,1,pdb1HYS,
cg_par,csr,csr,500,0,4,9,0.270154,0.003567,26432764,1,pdb1HYS,
cg_par,dsr,dsr,500,0,4,9,0.275811,0.003173,26578432,1,pdb1HYS,
cg_par,ell,ell,500,0,4,9,1.520978,0.057918,80845744,1,pdb1HYS,
cg_par,csb-b64,csb,500,0,4,9,0.547198,0.092458,21959338,64,pdb1HYS,
cg_par,csb-b128,csb,500,0,4,9,0.59142,0.11314,21929854,128,pdb1HYS,
cg_par,csb-b256,csb,500,0,4,9,0.647059,0.13343,21917302,256,pdb1HYS,
cg_par,eigen,eigen,500,-0.273102,8,9,0.261751,0.062618,26432764,1,pdb1HYS,
cg_par,coo,coo,500,0,8,9,0.38894,0,35049456,1,pdb1HYS,
cg_par,csr,csr,500,0,8,9,0.15593,0.003551,26432764,1,pdb1HYS,
cg_par,dsr,dsr,500,0,8,9,0.159922,0.003127,26578432,1,pdb1HYS,
cg_par,ell,ell,500,0,8,9,0.881694,0.055852,80845744,1,pdb1HYS,
cg_par,csb-b64,csb,500,0,8,9,0.312955,0.09267,21959338,64,pdb1HYS,
cg_par,csb-b128,csb,500,0,8,9,0.346468,0.113627,21929854,128,pdb1HYS,
cg_par,csb-b256,csb,500,0,8,9,0.376293,0.133826,21917302,256,pdb1HYS,
cg_par,eigen,eigen,500,-0.273102,16,9,0.19657,0.062945,26432764,1,pdb1HYS,
cg_par,coo,coo,500,0,16,9,0.217199,0,35049456,1,pdb1HYS,
cg_par,csr,csr,500,0,16,9,0.090308,0.003569,26432764,1,pdb1HYS,
cg_par,dsr,dsr,500,0,16,9,0.094183,0.003134,26578432,1,pdb1HYS,
cg_par,ell,ell,500,0,16,9,0.671615,0.056964,80845744,1,pdb1HYS,
cg_par,csb-b64,csb,500,0,16,9,0.192298,0.093048,21959338,64,pdb1HYS,
cg_par,csb-b128,csb,500,0,16,9,0.208755,0.114065,21929854,128,pdb1HYS,
cg_par,csb-b256,csb,500,0,16,9,0.22624,0.133929,21917302,256,pdb1HYS,
cg_par,eigen,eigen,500,-0.273102,24,9,0.171956,0.062678,26432764,1,pdb1HYS,
cg_par,coo,coo,500,0,24,9,0.163929,0,35049456,1,pdb1HYS,
cg_par,csr,csr,500,0,24,9,0.071528,0.003547,26432764,1,pdb1HYS,
cg_par,dsr,dsr,500,0,24,9,0.077988,0.003131,26578432,1,pdb1HYS,
cg_par,ell,ell,500,0,24,9,0.618938,0.056959,80845744,1,pdb1HYS,
cg_par,csb-b64,csb,500,0,24,9,0.159814,0.092896,21959338,64,pdb1HYS,
cg_par,csb-b128,csb,500,0,24,9,0.181499,0.113673,21929854,128,pdb1HYS,
cg_par,csb-b256,csb,500,0,24,9,0.185435,0.136547,21917302,256,pdb1HYS,
cg_par,eigen,eigen,500,-0.273102,28,9,0.166904,0.063157,26432764,1,pdb1HYS,1
cg_par,coo,coo,500,0,28,9,0.148599,0,35049456,1,pdb1HYS,1.123183871
cg_par,csr,csr,500,0,28,9,0.067497,0.003553,26432764,1,pdb1HYS,2.472761752
cg_par,dsr,dsr,500,0,28,9,0.072771,0.003131,26578432,1,pdb1HYS,2.293551002
cg_par,ell,ell,500,0,28,9,0.595437,0.057401,80845744,1,pdb1HYS,0.280305053
cg_par,csb-b64,csb,500,0,28,9,0.140943,0.092799,21959338,64,pdb1HYS,1.184195029
cg_par,csb-b128,csb,500,0,28,9,0.165228,0.114552,21929854,128,pdb1HYS,1.010143559
cg_par,csb-b256,csb,500,0,28,9,0.172951,0.133668,21917302,256,pdb1HYS,0.96503634
cg_par,eigen,eigen,500,-1058.573978,1,9,0.202313,0.013917,4443048,1,Pres_Poisson,
cg_par,coo,coo,500,0,1,9,0.364696,0,5845008,1,Pres_Poisson,
cg_par,csr,csr,500,0,1,9,0.189504,0.000526,4443048,1,Pres_Poisson,
cg_par,dsr,dsr,500,0,1,9,0.195189,0.000621,4502336,1,Pres_Poisson,
cg_par,ell,ell,500,0,1,9,0.372252,0.003749,9071068,1,Pres_Poisson,
cg_par,csb-b64,csb,500,0,1,9,0.308466,0.023583,3668902,64,Pres_Poisson,
cg_par,csb-b128,csb,500,0,1,9,0.320735,0.029777,3660346,128,Pres_Poisson,
cg_par,csb-b256,csb,500,0,1,9,0.332521,0.035146,3656374,256,Pres_Poisson,
cg_par,eigen,eigen,500,-1058.573978,2,9,0.137875,0.013786,4443048,1,Pres_Poisson,
cg_par,coo,coo,500,0,2,9,0.196481,0,5845008,1,Pres_Poisson,
cg_par,csr,csr,500,0,2,9,0.10204,0.000545,4443048,1,Pres_Poisson,
cg_par,dsr,dsr,500,0,2,9,0.106732,0.000621,4502336,1,Pres_Poisson,
cg_par,ell,ell,500,0,2,9,0.340424,0.003736,9071068,1,Pres_Poisson,
cg_par,csb-b64,csb,500,0,2,9,0.163917,0.023494,3668902,64,Pres_Poisson,
cg_par,csb-b128,csb,500,0,2,9,0.179517,0.028992,3660346,128,Pres_Poisson,
cg_par,csb-b256,csb,500,0,2,9,0.19451,0.034849,3656374,256,Pres_Poisson,
cg_par,eigen,eigen,500,-1058.573978,4,9,0.092861,0.013563,4443048,1,Pres_Poisson,
cg_par,coo,coo,500,0,4,9,0.106954,0,5845008,1,Pres_Poisson,
cg_par,csr,csr,500,0,4,9,0.052723,0.000522,4443048,1,Pres_Poisson,
cg_par,dsr,dsr,500,0,4,9,0.055488,0.000618,4502336,1,Pres_Poisson,
cg_par,ell,ell,500,0,4,9,0.188257,0.003695,9071068,1,Pres_Poisson,
cg_par,csb-b64,csb,500,0,4,9,0.091231,0.023714,3668902,64,Pres_Poisson,
cg_par,csb-b128,csb,500,0,4,9,0.095444,0.029248,3660346,128,Pres_Poisson,
cg_par,csb-b256,csb,500,0,4,9,0.109851,0.0349,3656374,256,Pres_Poisson,
cg_par,eigen,eigen,500,-1058.573978,8,9,0.07483,0.013812,4443048,1,Pres_Poisson,
cg_par,coo,coo,500,0,8,9,0.066705,0,5845008,1,Pres_Poisson,
cg_par,csr,csr,500,0,8,9,0.032957,0.000529,4443048,1,Pres_Poisson,
cg_par,dsr,dsr,500,0,8,9,0.03663,0.000623,4502336,1,Pres_Poisson,
cg_par,ell,ell,500,0,8,9,0.142587,0.003858,9071068,1,Pres_Poisson,
cg_par,csb-b64,csb,500,0,8,9,0.061891,0.023732,3668902,64,Pres_Poisson,
cg_par,csb-b128,csb,500,0,8,9,0.063208,0.029504,3660346,128,Pres_Poisson,
cg_par,csb-b256,csb,500,0,8,9,0.074225,0.035233,3656374,256,Pres_Poisson,
cg_par,eigen,eigen,500,-1058.573978,16,9,0.065562,0.013827,4443048,1,Pres_Poisson,
cg_par,coo,coo,500,0,16,9,0.048141,0,5845008,1,Pres_Poisson,
cg_par,csr,csr,500,0,16,9,0.0231,0.000528,4443048,1,Pres_Poisson,
cg_par,dsr,dsr,500,0,16,9,0.028812,0.000634,4502336,1,Pres_Poisson,
cg_par,ell,ell,500,0,16,9,0.129663,0.003706,9071068,1,Pres_Poisson,
cg_par,csb-b64,csb,500,0,16,9,0.043813,0.023901,3668902,64,Pres_Poisson,
cg_par,csb-b128,csb,500,0,16,9,0.045522,0.02958,3660346,128,Pres_Poisson,
cg_par,csb-b256,csb,500,0,16,9,0.051658,0.035658,3656374,256,Pres_Poisson,
cg_par,eigen,eigen,500,-1058.573978,24,9,0.064209,0.013714,4443048,1,Pres_Poisson,
cg_par,coo,coo,500,0,24,9,0.046201,0,5845008,1,Pres_Poisson,
cg_par,csr,csr,500,0,24,9,0.021749,0.000545,4443048,1,Pres_Poisson,
cg_par,dsr,dsr,500,0,24,9,0.027403,0.000629,4502336,1,Pres_Poisson,
cg_par,ell,ell,500,0,24,9,0.140146,0.003497,9071068,1,Pres_Poisson,
cg_par,csb-b64,csb,500,0,24,9,0.042213,0.023951,3668902,64,Pres_Poisson,
cg_par,csb-b128,csb,500,0,24,9,0.044165,0.029533,3660346,128,Pres_Poisson,
cg_par,csb-b256,csb,500,0,24,9,0.05141,0.035214,3656374,256,Pres_Poisson,
cg_par,eigen,eigen,500,-1058.573978,28,9,0.065325,0.014115,4443048,1,Pres_Poisson,1
cg_par,coo,coo,500,0,28,9,0.046129,0,5845008,1,Pres_Poisson,1.416137354
cg_par,csr,csr,500,0,28,9,0.023264,0.000525,4443048,1,Pres_Poisson,2.807986589
cg_par,dsr,dsr,500,0,28,9,0.0268,0.000678,4502336,1,Pres_Poisson,2.4375
cg_par,ell,ell,500,0,28,9,0.143254,0.003798,9071068,1,Pres_Poisson,0.456008209
cg_par,csb-b64,csb,500,0,28,9,0.04339,0.023782,3668902,64,Pres_Poisson,1.505531228
cg_par,csb-b128,csb,500,0,28,9,0.049038,0.029753,3660346,128,Pres_Poisson,1.332130185
cg_par,csb-b256,csb,500,0,28,9,0.049649,0.035083,3656374,256,Pres_Poisson,1.31573647
cg_par,eigen,eigen,500,0.00037,1,9,4.080791,0.167609,71325776,1,pwtk,
cg_par,coo,coo,500,0,1,9,6.142899,0,93938800,1,pwtk,
cg_par,csr,csr,500,0,1,9,3.792111,0.008555,71325776,1,pwtk,
cg_par,dsr,dsr,500,0,1,9,3.802086,0.009563,72197448,1,pwtk,
cg_par,ell,ell,500,0,1,9,27.261513,0.211295,470702884,1,pwtk,
cg_par,csb-b64,csb,500,0,1,9,5.301968,0.428238,58895834,64,pwtk,
cg_par,csb-b128,csb,500,0,1,9,5.265352,0.46311,58807538,128,pwtk,
cg_par,csb-b256,csb,500,0,1,9,5.308167,0.130617,58752410,256,pwtk,
cg_par,eigen,eigen,500,0.00037,2,9,2.472569,0.1695,71325776,1,pwtk,
cg_par,coo,coo,500,0,2,9,3.076545,0,93938800,1,pwtk,
cg_par,csr,csr,500,0,2,9,1.539142,0.008555,71325776,1,pwtk,
cg_par,dsr,dsr,500,0,2,9,1.581269,0.009403,72197448,1,pwtk,
cg_par,ell,ell,500,0,2,9,20.489339,0.214164,470702884,1,pwtk,
cg_par,csb-b64,csb,500,0,2,9,2.541459,0.429051,58895834,64,pwtk,
cg_par,csb-b128,csb,500,0,2,9,2.552394,0.46522,58807538,128,pwtk,
cg_par,csb-b256,csb,500,0,2,9,2.625454,0.130697,58752410,256,pwtk,
cg_par,eigen,eigen,500,0.00037,4,9,1.726424,0.168826,71325776,1,pwtk,
cg_par,coo,coo,500,0,4,9,1.642828,0,93938800,1,pwtk,
cg_par,csr,csr,500,0,4,9,0.832533,0.008544,71325776,1,pwtk,
cg_par,dsr,dsr,500,0,4,9,0.855521,0.009517,72197448,1,pwtk,
cg_par,ell,ell,500,0,4,9,9.801284,0.212273,470702884,1,pwtk,
cg_par,csb-b64,csb,500,0,4,9,1.354873,0.429304,58895834,64,pwtk,
cg_par,csb-b128,csb,500,0,4,9,1.350948,0.465413,58807538,128,pwtk,
cg_par,csb-b256,csb,500,0,4,9,1.394204,0.131,58752410,256,pwtk,
cg_par,eigen,eigen,500,0.00037,8,9,1.31572,0.169322,71325776,1,pwtk,
cg_par,coo,coo,500,0,8,9,0.98044,0,93938800,1,pwtk,
cg_par,csr,csr,500,0,8,9,0.492774,0.008563,71325776,1,pwtk,
cg_par,dsr,dsr,500,0,8,9,0.504295,0.009547,72197448,1,pwtk,
cg_par,ell,ell,500,0,8,9,5.570672,0.210426,470702884,1,pwtk,
cg_par,csb-b64,csb,500,0,8,9,0.769266,0.429115,58895834,64,pwtk,
cg_par,csb-b128,csb,500,0,8,9,0.758931,0.46381,58807538,128,pwtk,
cg_par,csb-b256,csb,500,0,8,9,0.805894,0.130686,58752410,256,pwtk,
cg_par,eigen,eigen,500,0.00037,16,9,1.133686,0.167597,71325776,1,pwtk,
cg_par,coo,coo,500,0,16,9,0.603874,0,93938800,1,pwtk,
cg_par,csr,csr,500,0,16,9,0.277522,0.008485,71325776,1,pwtk,
cg_par,dsr,dsr,500,0,16,9,0.333761,0.009549,72197448,1,pwtk,
cg_par,ell,ell,500,0,16,9,3.711974,0.212395,470702884,1,pwtk,
cg_par,csb-b64,csb,500,0,16,9,0.410791,0.429628,58895834,64,pwtk,
cg_par,csb-b128,csb,500,0,16,9,0.415364,0.465353,58807538,128,pwtk,
cg_par,csb-b256,csb,500,0,16,9,0.434445,0.131276,58752410,256,pwtk,
cg_par,eigen,eigen,500,0.00037,24,9,1.120874,0.167646,71325776,1,pwtk,
cg_par,coo,coo,500,0,24,9,0.59929,0,93938800,1,pwtk,
cg_par,csr,csr,500,0,24,9,0.225986,0.008549,71325776,1,pwtk,
cg_par,dsr,dsr,500,0,24,9,0.229517,0.009582,72197448,1,pwtk,
cg_par,ell,ell,500,0,24,9,3.180966,0.212729,470702884,1,pwtk,
cg_par,csb-b64,csb,500,0,24,9,0.309815,0.42875,58895834,64,pwtk,
cg_par,csb-b128,csb,500,0,24,9,0.298076,0.464959,58807538,128,pwtk,
cg_par,csb-b256,csb,500,0,24,9,0.312261,0.13094,58752410,256,pwtk,
cg_par,eigen,eigen,500,0.00037,28,9,1.09194,0.167151,71325776,1,pwtk,1
cg_par,coo,coo,500,0,28,9,0.543418,0,93938800,1,pwtk,2.009392401
cg_par,csr,csr,500,0,28,9,0.197083,0.008541,71325776,1,pwtk,5.540508314
cg_par,dsr,dsr,500,0,28,9,0.212848,0.009433,72197448,1,pwtk,5.130139818
cg_par,ell,ell,500,0,28,9,3.13516,0.210486,470702884,1,pwtk,0.348288445
cg_par,csb-b64,csb,500,0,28,9,0.269699,0.428844,58895834,64,pwtk,4.048735813
cg_par,csb-b128,csb,500,0,28,9,0.263103,0.465228,58807538,128,pwtk,4.15023774
cg_par,csb-b256,csb,500,0,28,9,0.27032,0.130834,58752410,256,pwtk,4.039434744
cg_par,eigen,eigen,500,0,1,9,1.074715,0.069627,28136448,1,rma10,
cg_par,coo,coo,500,0,1,9,2.718916,0,37265472,1,rma10,
cg_par,csr,csr,500,0,1,9,1.02712,0.003742,28136448,1,rma10,
cg_par,dsr,dsr,500,0,1,9,1.072013,0.003506,28323788,1,rma10,
cg_par,ell,ell,500,0,1,9,5.120741,0.058518,82054924,1,rma10,
cg_par,csb-b64,csb,500,0,1,9,1.917611,0.135735,23379964,64,rma10,
cg_par,csb-b128,csb,500,0,1,9,2.000459,0.160099,23327404,128,rma10,
cg_par,csb-b256,csb,500,0,1,9,2.115119,0.169326,23305888,256,rma10,
cg_par,eigen,eigen,500,0,2,9,0.674171,0.069521,28136448,1,rma10,
cg_par,coo,coo,500,0,2,9,1.386189,0,37265472,1,rma10,
cg_par,csr,csr,500,0,2,9,0.571556,0.003725,28136448,1,rma10,
cg_par,dsr,dsr,500,0,2,9,0.582738,0.003482,28323788,1,rma10,
cg_par,ell,ell,500,0,2,9,3.087127,0.058709,82054924,1,rma10,
cg_par,csb-b64,csb,500,0,2,9,1.060143,0.135854,23379964,64,rma10,
cg_par,csb-b128,csb,500,0,2,9,1.098901,0.15859,23327404,128,rma10,
cg_par,csb-b256,csb,500,0,2,9,1.125055,0.169317,23305888,256,rma10,
cg_par,eigen,eigen,500,0,4,9,0.414832,0.068879,28136448,1,rma10,
cg_par,coo,coo,500,0,4,9,0.758408,0,37265472,1,rma10,
cg_par,csr,csr,500,0,4,9,0.363527,0.003746,28136448,1,rma10,
cg_par,dsr,dsr,500,0,4,9,0.3719,0.003534,28323788,1,rma10,
cg_par,ell,ell,500,0,4,9,1.617313,0.059116,82054924,1,rma10,
cg_par,csb-b64,csb,500,0,4,9,0.572516,0.135334,23379964,64,rma10,
cg_par,csb-b128,csb,500,0,4,9,0.604851,0.159177,23327404,128,rma10,
cg_par,csb-b256,csb,500,0,4,9,0.650653,0.168936,23305888,256,rma10,
cg_par,eigen,eigen,500,0,8,9,0.296266,0.069002,28136448,1,rma10,
cg_par,coo,coo,500,0,8,9,0.434269,0,37265472,1,rma10,
cg_par,csr,csr,500,0,8,9,0.229363,0.003723,28136448,1,rma10,
cg_par,dsr,dsr,500,0,8,9,0.235114,0.003514,28323788,1,rma10,
cg_par,ell,ell,500,0,8,9,0.907412,0.05766,82054924,1,rma10,
cg_par,csb-b64,csb,500,0,8,9,0.343177,0.135929,23379964,64,rma10,
cg_par,csb-b128,csb,500,0,8,9,0.388629,0.160419,23327404,128,rma10,
cg_par,csb-b256,csb,500,0,8,9,0.425984,0.169701,23305888,256,rma10,
cg_par,eigen,eigen,500,0,16,9,0.231225,0.069276,28136448,1,rma10,
cg_par,coo,coo,500,0,16,9,0.241853,0,37265472,1,rma10,
cg_par,csr,csr,500,0,16,9,0.129969,0.003756,28136448,1,rma10,
cg_par,dsr,dsr,500,0,16,9,0.133328,0.003527,28323788,1,rma10,
cg_par,ell,ell,500,0,16,9,0.65435,0.057597,82054924,1,rma10,
cg_par,csb-b64,csb,500,0,16,9,0.198398,0.1363,23379964,64,rma10,
cg_par,csb-b128,csb,500,0,16,9,0.211834,0.160009,23327404,128,rma10,
cg_par,csb-b256,csb,500,0,16,9,0.233764,0.170095,23305888,256,rma10,
cg_par,eigen,eigen,500,0,24,9,0.206785,0.070088,28136448,1,rma10,
cg_par,coo,coo,500,0,24,9,0.177556,0,37265472,1,rma10,
cg_par,csr,csr,500,0,24,9,0.0951,0.003733,28136448,1,rma10,
