exec,format,format_,niter,x,nprocs,nruns,exec-time,insp-time,size,bs,matrix,speedup
cg_par,dsr,dsr,500,0,24,9,0.103107,0.003503,28323788,1,rma10,
cg_par,ell,ell,500,0,24,9,0.629858,0.057605,82054924,1,rma10,
cg_par,csb-b64,csb,500,0,24,9,0.151861,0.136284,23379964,64,rma10,
cg_par,csb-b128,csb,500,0,24,9,0.161305,0.160032,23327404,128,rma10,
cg_par,csb-b256,csb,500,0,24,9,0.172715,0.169895,23305888,256,rma10,
cg_par,eigen,eigen,500,0,28,9,0.200965,0.069743,28136448,1,rma10,1
cg_par,coo,coo,500,0,28,9,0.165374,0,37265472,1,rma10,1.215215209
cg_par,csr,csr,500,0,28,9,0.087524,0.003738,28136448,1,rma10,2.296113066
cg_par,dsr,dsr,500,0,28,9,0.093208,0.003499,28323788,1,rma10,2.156091752
cg_par,ell,ell,500,0,28,9,0.647949,0.058606,82054924,1,rma10,0.310155583
cg_par,csb-b64,csb,500,0,28,9,0.144294,0.136218,23379964,64,rma10,1.392746753
cg_par,csb-b128,csb,500,0,28,9,0.154061,0.159769,23327404,128,rma10,1.304450834
cg_par,csb-b256,csb,500,0,28,9,0.167638,0.169482,23305888,256,rma10,1.198803374
cg_par,eigen,eigen,500,-2608.724772,1,9,1.153399,0.034949,12191228,1,scircuit,
cg_par,coo,coo,500,0,1,9,0.990681,0,15342976,1,scircuit,
cg_par,csr,csr,500,0,1,9,1.003064,0.001587,12191228,1,scircuit,
cg_par,dsr,dsr,500,0,1,9,1.059416,0.002662,12875220,1,scircuit,
cg_par,ell,ell,500,0,1,9,41.083868,0.162067,726399508,1,scircuit,
cg_par,csb-b64,csb,500,0,1,9,1.184064,0.952973,10392500,64,scircuit,
cg_par,csb-b128,csb,500,0,1,9,1.072575,1.595365,10091780,128,scircuit,
cg_par,csb-b256,csb,500,0,1,9,0.998076,2.842838,9893732,256,scircuit,
cg_par,eigen,eigen,500,-2608.724772,2,9,1.065323,0.035756,12191228,1,scircuit,
cg_par,coo,coo,500,0,2,9,0.757491,0,15342976,1,scircuit,
cg_par,csr,csr,500,0,2,9,0.718915,0.001597,12191228,1,scircuit,
cg_par,dsr,dsr,500,0,2,9,0.75679,0.002593,12875220,1,scircuit,
cg_par,ell,ell,500,0,2,9,30.700887,0.166149,726399508,1,scircuit,
cg_par,csb-b64,csb,500,0,2,9,0.805669,0.955069,10392500,64,scircuit,
cg_par,csb-b128,csb,500,0,2,9,0.742783,1.609989,10091780,128,scircuit,
cg_par,csb-b256,csb,500,0,2,9,0.704785,2.787826,9893732,256,scircuit,
cg_par,eigen,eigen,500,-2608.724772,4,9,0.806906,0.035368,12191228,1,scircuit,
cg_par,coo,coo,500,0,4,9,0.446372,0,15342976,1,scircuit,
cg_par,csr,csr,500,0,4,9,0.396703,0.00173,12191228,1,scircuit,
cg_par,dsr,dsr,500,0,4,9,0.412205,0.00262,12875220,1,scircuit,
cg_par,ell,ell,500,0,4,9,15.305831,0.165824,726399508,1,scircuit,
cg_par,csb-b64,csb,500,0,4,9,0.418598,0.953984,10392500,64,scircuit,
cg_par,csb-b128,csb,500,0,4,9,0.389094,1.608544,10091780,128,scircuit,
cg_par,csb-b256,csb,500,0,4,9,0.375131,2.78816,9893732,256,scircuit,
cg_par,eigen,eigen,500,-2608.724772,8,9,0.705813,0.034398,12191228,1,scircuit,
cg_par,coo,coo,500,0,8,9,0.28611,0,15342976,1,scircuit,
cg_par,csr,csr,500,0,8,9,0.219803,0.001578,12191228,1,scircuit,
cg_par,dsr,dsr,500,0,8,9,0.237392,0.002601,12875220,1,scircuit,
cg_par,ell,ell,500,0,8,9,8.291033,0.163124,726399508,1,scircuit,
cg_par,csb-b64,csb,500,0,8,9,0.242511,0.949342,10392500,64,scircuit,
cg_par,csb-b128,csb,500,0,8,9,0.23121,1.59813,10091780,128,scircuit,
cg_par,csb-b256,csb,500,0,8,9,0.220777,2.757333,9893732,256,scircuit,
cg_par,eigen,eigen,500,-2608.724772,16,9,0.630983,0.034355,12191228,1,scircuit,
cg_par,coo,coo,500,0,16,9,0.200331,0,15342976,1,scircuit,
cg_par,csr,csr,500,0,16,9,0.121919,0.001572,12191228,1,scircuit,
cg_par,dsr,dsr,500,0,16,9,0.135588,0.002604,12875220,1,scircuit,
cg_par,ell,ell,500,0,16,9,5.284599,0.162475,726399508,1,scircuit,
cg_par,csb-b64,csb,500,0,16,9,0.167271,0.951599,10392500,64,scircuit,
cg_par,csb-b128,csb,500,0,16,9,0.157181,1.609341,10091780,128,scircuit,
cg_par,csb-b256,csb,500,0,16,9,0.15715,2.756879,9893732,256,scircuit,
cg_par,eigen,eigen,500,-2608.724772,24,9,0.61532,0.034215,12191228,1,scircuit,
cg_par,coo,coo,500,0,24,9,0.185107,0,15342976,1,scircuit,
cg_par,csr,csr,500,0,24,9,0.095989,0.001666,12191228,1,scircuit,
cg_par,dsr,dsr,500,0,24,9,0.110121,0.002615,12875220,1,scircuit,
cg_par,ell,ell,500,0,24,9,4.424829,0.163373,726399508,1,scircuit,
cg_par,csb-b64,csb,500,0,24,9,0.153512,0.951413,10392500,64,scircuit,
cg_par,csb-b128,csb,500,0,24,9,0.144489,1.602927,10091780,128,scircuit,
cg_par,csb-b256,csb,500,0,24,9,0.148483,2.781113,9893732,256,scircuit,
cg_par,eigen,eigen,500,-2608.724772,28,9,0.613169,0.034314,12191228,1,scircuit,1
cg_par,coo,coo,500,0,28,9,0.172526,0,15342976,1,scircuit,3.554067213
cg_par,csr,csr,500,0,28,9,0.086299,0.001587,12191228,1,scircuit,7.105169237
cg_par,dsr,dsr,500,0,28,9,0.115286,0.002602,12875220,1,scircuit,5.318677029
cg_par,ell,ell,500,0,28,9,4.727049,0.162203,726399508,1,scircuit,0.129714966
cg_par,csb-b64,csb,500,0,28,9,0.153572,0.966945,10392500,64,scircuit,3.992713515
cg_par,csb-b128,csb,500,0,28,9,0.149945,1.596099,10091780,128,scircuit,4.089292741
cg_par,csb-b256,csb,500,0,28,9,0.151892,2.765086,9893732,256,scircuit,4.036874885
cg_par,eigen,eigen,500,0.000164,1,9,1.398249,0.055462,22817800,1,shipsec1,
cg_par,coo,coo,500,0,1,9,1.727274,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,1,9,1.278558,0.002781,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,1,9,1.331308,0.003822,23381296,1,shipsec1,
cg_par,ell,ell,500,0,1,9,5.430306,0.047405,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,1,9,1.439905,0.33865,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,1,9,1.417842,0.414946,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,1,9,1.427843,0.482065,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,1,9,1.39851,0.055482,22817800,1,shipsec1,
cg_par,coo,coo,500,0,1,9,1.736415,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,1,9,1.277541,0.002761,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,1,9,1.331326,0.003849,23381296,1,shipsec1,
cg_par,ell,ell,500,0,1,9,5.396641,0.047277,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,1,9,1.442334,0.34016,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,1,9,1.419879,0.415674,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,1,9,1.428042,0.482594,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,2,9,0.986578,0.054934,22817800,1,shipsec1,
cg_par,coo,coo,500,0,2,9,0.902463,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,2,9,0.651835,0.002733,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,2,9,0.681521,0.003823,23381296,1,shipsec1,
cg_par,ell,ell,500,0,2,9,3.598869,0.047276,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,2,9,0.761955,0.340093,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,2,9,0.748903,0.418731,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,2,9,0.74969,0.486536,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,2,9,0.990891,0.055185,22817800,1,shipsec1,
cg_par,coo,coo,500,0,2,9,0.907484,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,2,9,0.652616,0.002767,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,2,9,0.682273,0.00384,23381296,1,shipsec1,
cg_par,ell,ell,500,0,2,9,3.558302,0.047466,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,2,9,0.762334,0.340605,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,2,9,0.747868,0.41877,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,2,9,0.750199,0.485784,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,4,9,0.705072,0.055202,22817800,1,shipsec1,
cg_par,coo,coo,500,0,4,9,0.502394,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,4,9,0.332923,0.002763,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,4,9,0.349463,0.003838,23381296,1,shipsec1,
cg_par,ell,ell,500,0,4,9,1.854654,0.047998,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,4,9,0.41365,0.339578,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,4,9,0.41099,0.417793,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,4,9,0.424585,0.484442,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,4,9,0.702161,0.055294,22817800,1,shipsec1,
cg_par,coo,coo,500,0,4,9,0.493346,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,4,9,0.332746,0.002784,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,4,9,0.352946,0.00386,23381296,1,shipsec1,
cg_par,ell,ell,500,0,4,9,1.890655,0.048147,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,4,9,0.413067,0.338823,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,4,9,0.41421,0.416867,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,4,9,0.421559,0.483877,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,8,9,0.593963,0.055105,22817800,1,shipsec1,
cg_par,coo,coo,500,0,8,9,0.309118,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,8,9,0.189763,0.002759,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,8,9,0.200455,0.003819,23381296,1,shipsec1,
cg_par,ell,ell,500,0,8,9,1.169422,0.046421,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,8,9,0.2615,0.340404,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,8,9,0.267447,0.416524,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,8,9,0.281136,0.484709,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,8,9,0.600759,0.055147,22817800,1,shipsec1,
cg_par,coo,coo,500,0,8,9,0.306691,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,8,9,0.187333,0.002742,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,8,9,0.199883,0.00385,23381296,1,shipsec1,
cg_par,ell,ell,500,0,8,9,1.117891,0.046587,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,8,9,0.263131,0.340063,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,8,9,0.269102,0.416661,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,8,9,0.278507,0.484527,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,16,9,0.532819,0.05529,22817800,1,shipsec1,
cg_par,coo,coo,500,0,16,9,0.197088,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,16,9,0.097835,0.002822,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,16,9,0.110979,0.003819,23381296,1,shipsec1,
cg_par,ell,ell,500,0,16,9,0.797223,0.046556,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,16,9,0.170839,0.341636,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,16,9,0.181786,0.417549,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,16,9,0.1808,0.483412,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,16,9,0.523899,0.055272,22817800,1,shipsec1,
cg_par,coo,coo,500,0,16,9,0.201036,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,16,9,0.097293,0.002761,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,16,9,0.110326,0.003833,23381296,1,shipsec1,
cg_par,ell,ell,500,0,16,9,0.79982,0.046594,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,16,9,0.175683,0.342269,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,16,9,0.180518,0.417128,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,16,9,0.188896,0.482719,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,24,9,0.504945,0.055261,22817800,1,shipsec1,
cg_par,coo,coo,500,0,24,9,0.1656,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,24,9,0.070294,0.002753,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,24,9,0.082771,0.003847,23381296,1,shipsec1,
cg_par,ell,ell,500,0,24,9,0.730414,0.047668,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,24,9,0.135535,0.339871,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,24,9,0.143988,0.416327,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,24,9,0.152966,0.483438,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,24,9,0.504996,0.055096,22817800,1,shipsec1,
cg_par,coo,coo,500,0,24,9,0.163373,0,29672400,1,shipsec1,
cg_par,csr,csr,500,0,24,9,0.075268,0.002768,22817800,1,shipsec1,
cg_par,dsr,dsr,500,0,24,9,0.081035,0.003828,23381296,1,shipsec1,
cg_par,ell,ell,500,0,24,9,0.736169,0.046657,84524404,1,shipsec1,
cg_par,csb-b64,csb,500,0,24,9,0.14735,0.340757,18779410,64,shipsec1,
cg_par,csb-b128,csb,500,0,24,9,0.157534,0.416796,18656458,128,shipsec1,
cg_par,csb-b256,csb,500,0,24,9,0.165198,0.48374,18595762,256,shipsec1,
cg_par,eigen,eigen,500,0.000164,28,9,0.507407,0.055298,22817800,1,shipsec1,1
cg_par,coo,coo,500,0,28,9,0.158755,0,29672400,1,shipsec1,3.1961639
cg_par,csr,csr,500,0,28,9,0.06333,0.00276,22817800,1,shipsec1,8.012111164
cg_par,dsr,dsr,500,0,28,9,0.077043,0.003852,23381296,1,shipsec1,6.58602339
cg_par,ell,ell,500,0,28,9,0.612372,0.047641,84524404,1,shipsec1,0.828592751
cg_par,csb-b64,csb,500,0,28,9,0.123697,0.339243,18779410,64,shipsec1,4.102015409
cg_par,csb-b128,csb,500,0,28,9,0.129534,0.416995,18656458,128,shipsec1,3.917172325
cg_par,csb-b256,csb,500,0,28,9,0.144696,0.48303,18595762,256,shipsec1,3.506710621
cg_par,coo,coo,500,0,1,9,0.745222,0,10359920,1,tomographic1,
cg_par,csr,csr,500,0,1,9,0.628224,0.001111,8062580,1,tomographic1,
cg_par,dsr,dsr,500,0,1,9,0.596798,0.001341,8137208,1,tomographic1,
cg_par,ell,ell,500,0,1,9,8.538137,0.042345,136642900,1,tomographic1,
cg_par,csb-b64,csb,500,0,1,9,1.044207,1.46337,7870710,64,tomographic1,
cg_par,csb-b128,csb,500,0,1,9,0.894436,2.850185,7402110,128,tomographic1,
cg_par,csb-b256,csb,500,0,1,9,0.720723,4.034164,6919926,256,tomographic1,
cg_par,coo,coo,500,0,2,9,0.521298,0,10359920,1,tomographic1,
cg_par,csr,csr,500,0,2,9,0.489762,0.001151,8062580,1,tomographic1,
cg_par,dsr,dsr,500,0,2,9,0.449553,0.001342,8137208,1,tomographic1,
cg_par,ell,ell,500,0,2,9,6.441253,0.042863,136642900,1,tomographic1,
cg_par,csb-b64,csb,500,0,2,9,0.615253,1.472629,7870710,64,tomographic1,
cg_par,csb-b128,csb,500,0,2,9,0.551856,2.872943,7402110,128,tomographic1,
cg_par,csb-b256,csb,500,0,2,9,0.469575,4.069112,6919926,256,tomographic1,
cg_par,coo,coo,500,0,4,9,0.293912,0,10359920,1,tomographic1,
cg_par,csr,csr,500,0,4,9,0.27299,0.001124,8062580,1,tomographic1,
cg_par,dsr,dsr,500,0,4,9,0.251698,0.001339,8137208,1,tomographic1,
cg_par,ell,ell,500,0,4,9,3.442979,0.042566,136642900,1,tomographic1,
cg_par,csb-b64,csb,500,0,4,9,0.330965,1.475021,7870710,64,tomographic1,
cg_par,csb-b128,csb,500,0,4,9,0.297597,2.879753,7402110,128,tomographic1,
cg_par,csb-b256,csb,500,0,4,9,0.260904,4.066688,6919926,256,tomographic1,
cg_par,coo,coo,500,0,8,9,0.188312,0,10359920,1,tomographic1,
cg_par,csr,csr,500,0,8,9,0.145256,0.001117,8062580,1,tomographic1,
cg_par,dsr,dsr,500,0,8,9,0.137293,0.001337,8137208,1,tomographic1,
cg_par,ell,ell,500,0,8,9,2.422386,0.042941,136642900,1,tomographic1,
cg_par,csb-b64,csb,500,0,8,9,0.189999,1.465495,7870710,64,tomographic1,
cg_par,csb-b128,csb,500,0,8,9,0.167974,2.853621,7402110,128,tomographic1,
cg_par,csb-b256,csb,500,0,8,9,0.147649,4.026961,6919926,256,tomographic1,
cg_par,coo,coo,500,0,16,9,0.13122,0,10359920,1,tomographic1,
cg_par,csr,csr,500,0,16,9,0.096046,0.00117,8062580,1,tomographic1,
cg_par,dsr,dsr,500,0,16,9,0.083818,0.001342,8137208,1,tomographic1,
cg_par,ell,ell,500,0,16,9,1.491412,0.043067,136642900,1,tomographic1,
cg_par,csb-b64,csb,500,0,16,9,0.116184,1.475726,7870710,64,tomographic1,
cg_par,csb-b128,csb,500,0,16,9,0.105958,2.858282,7402110,128,tomographic1,
cg_par,csb-b256,csb,500,0,16,9,0.096452,4.088722,6919926,256,tomographic1,
cg_par,coo,coo,500,0,24,9,0.105691,0,10359920,1,tomographic1,
cg_par,csr,csr,500,0,24,9,0.06771,0.0011,8062580,1,tomographic1,
cg_par,dsr,dsr,500,0,24,9,0.075304,0.001337,8137208,1,tomographic1,
cg_par,ell,ell,500,0,24,9,1.283916,0.042924,136642900,1,tomographic1,
cg_par,csb-b64,csb,500,0,24,9,0.089567,1.474761,7870710,64,tomographic1,
cg_par,csb-b128,csb,500,0,24,9,0.083593,2.863107,7402110,128,tomographic1,
cg_par,csb-b256,csb,500,0,24,9,0.084652,4.038824,6919926,256,tomographic1,
cg_par,coo,coo,500,0,28,9,0.098532,0,10359920,1,tomographic1,1
cg_par,csr,csr,500,0,28,9,0.061344,0.001113,8062580,1,tomographic1,1.606220657
cg_par,dsr,dsr,500,0,28,9,0.068027,0.001343,8137208,1,tomographic1,1.44842489
cg_par,ell,ell,500,0,28,9,1.389304,0.043444,136642900,1,tomographic1,0.070921843
cg_par,csb-b64,csb,500,0,28,9,0.084961,1.482729,7870710,64,tomographic1,1.159732112
cg_par,csb-b128,csb,500,0,28,9,0.079912,2.855177,7402110,128,tomographic1,1.233006307
cg_par,csb-b256,csb,500,0,28,9,0.080001,4.026546,6919926,256,tomographic1,1.231634605
cg_par,eigen,eigen,500,-0.138075,1,9,6.845935,0.132207,41266456,1,webbase-1M,0.074117998
cg_par,coo,coo,500,0,1,9,6.245864,0,49688576,1,webbase-1M,
cg_par,csr,csr,500,0,1,9,4.893361,0.006682,41266456,1,webbase-1M,
cg_par,dsr,dsr,500,0,1,9,5.740581,0.009843,45266476,1,webbase-1M,
cg_par,csb-b64,csb,500,0,1,9,5.312389,5.41128,33407856,64,webbase-1M,
cg_par,csb-b128,csb,500,0,1,9,5.135754,6.350478,32873256,128,webbase-1M,
cg_par,csb-b256,csb,500,0,1,9,5.043129,12.313817,32415180,256,webbase-1M,
cg_par,eigen,eigen,500,-0.138075,2,9,6.357453,0.132528,41266456,1,webbase-1M,
cg_par,coo,coo,500,0,2,9,2.872116,0,49688576,1,webbase-1M,
cg_par,csr,csr,500,0,2,9,2.214717,0.006765,41266456,1,webbase-1M,
cg_par,dsr,dsr,500,0,2,9,2.476442,0.009714,45266476,1,webbase-1M,
cg_par,csb-b64,csb,500,0,2,9,3.325482,5.886114,33407856,64,webbase-1M,
cg_par,csb-b128,csb,500,0,2,9,3.404261,6.393417,32873256,128,webbase-1M,
cg_par,csb-b256,csb,500,0,2,9,3.333158,12.512414,32415180,256,webbase-1M,
cg_par,eigen,eigen,500,-0.138075,4,9,5.679465,0.130585,41266456,1,webbase-1M,
cg_par,coo,coo,500,0,4,9,1.903326,0,49688576,1,webbase-1M,
cg_par,csr,csr,500,0,4,9,1.554515,0.00674,41266456,1,webbase-1M,
cg_par,dsr,dsr,500,0,4,9,1.597498,0.009765,45266476,1,webbase-1M,
cg_par,csb-b64,csb,500,0,4,9,1.87709,5.404755,33407856,64,webbase-1M,
cg_par,csb-b128,csb,500,0,4,9,1.913672,6.616251,32873256,128,webbase-1M,
cg_par,csb-b256,csb,500,0,4,9,1.874112,12.511337,32415180,256,webbase-1M,
cg_par,eigen,eigen,500,-0.138075,8,9,4.947992,0.131522,41266456,1,webbase-1M,
cg_par,coo,coo,500,0,8,9,1.452689,0,49688576,1,webbase-1M,
cg_par,csr,csr,500,0,8,9,1.05767,0.006734,41266456,1,webbase-1M,
cg_par,dsr,dsr,500,0,8,9,1.103158,0.009757,45266476,1,webbase-1M,
cg_par,csb-b64,csb,500,0,8,9,1.110848,5.383936,33407856,64,webbase-1M,
cg_par,csb-b128,csb,500,0,8,9,1.12275,6.347711,32873256,128,webbase-1M,
cg_par,csb-b256,csb,500,0,8,9,1.072689,12.323986,32415180,256,webbase-1M,
cg_par,eigen,eigen,500,-0.138075,16,9,4.764646,0.131462,41266456,1,webbase-1M,
cg_par,coo,coo,500,0,16,9,1.013747,0,49688576,1,webbase-1M,
cg_par,csr,csr,500,0,16,9,0.806999,0.006637,41266456,1,webbase-1M,
cg_par,dsr,dsr,500,0,16,9,0.784936,0.009789,45266476,1,webbase-1M,
cg_par,csb-b64,csb,500,0,16,9,0.698741,5.363361,33407856,64,webbase-1M,
cg_par,csb-b128,csb,500,0,16,9,0.756652,6.35354,32873256,128,webbase-1M,
cg_par,csb-b256,csb,500,0,16,9,0.604714,12.324925,32415180,256,webbase-1M,
cg_par,eigen,eigen,500,-0.138075,24,9,4.708901,0.130865,41266456,1,webbase-1M,
cg_par,coo,coo,500,0,24,9,0.97582,0,49688576,1,webbase-1M,
cg_par,csr,csr,500,0,24,9,0.652812,0.006768,41266456,1,webbase-1M,
cg_par,dsr,dsr,500,0,24,9,0.668799,0.009775,45266476,1,webbase-1M,
cg_par,csb-b64,csb,500,0,24,9,0.56121,5.405986,33407856,64,webbase-1M,
cg_par,csb-b128,csb,500,0,24,9,0.570012,6.491732,32873256,128,webbase-1M,
cg_par,csb-b256,csb,500,0,24,9,0.548446,12.311185,32415180,256,webbase-1M,
cg_par,eigen,eigen,500,-0.138075,28,9,4.902669,0.130757,41266456,1,webbase-1M,1
cg_par,coo,coo,500,0,28,9,0.853557,0,49688576,1,webbase-1M,5.743809728
cg_par,csr,csr,500,0,28,9,0.606106,0.006681,41266456,1,webbase-1M,8.088797999
cg_par,dsr,dsr,500,0,28,9,0.66679,0.00982,45266476,1,webbase-1M,7.352643261
cg_par,ell,ell,500,0,28,9,6.828456,0.043444,173910016,1,webbase-1M,0.717976216
cg_par,csb-b64,csb,500,0,28,9,0.542608,5.397315,33407856,64,webbase-1M,9.035379132
cg_par,csb-b128,csb,500,0,28,9,0.54745,6.362288,32873256,128,webbase-1M,8.955464426
cg_par,csb-b256,csb,500,0,28,9,0.593655,12.373848,32415180,256,webbase-1M,8.258448089